20088040	CS702	1	25	25	0	4	2	0	2	4
20088040	CS702	2	45	12	0	0	0	0	0	0
20088040	CS702	3	30	0	0	0	0	0	0	0
20084093	CS702	1	25	30	0	1	0	0	0	0
20084093	CS702	2	45	20	0	0	0	0	0	0
20084093	CS702	3	30	0	0	0	0	0	0	1
20084077	CS702	1	25	25	0	0	2	0	3	2
20084077	CS702	2	45	0	0	0	0	0	0	0
20084077	CS702	3	30	3	0	0	0	0	0	0
20084067	CS702	1	25	25	0	0	0	0	0	2
20084067	CS702	2	45	10	0	0	0	0	0	0
20084067	CS702	3	30	3	0	0	0	0	0	1
20084002	CS702	1	25	25	0	0	2	0	2	2
20084002	CS702	2	45	10	0	0	0	0	0	0
20084002	CS702	3	30	3	1	1	1	0	0	1
20084052	CS702	1	25	10	1	0	3	0	3	0
20084052	CS702	2	45	30	0	3	0	0	0	0
20084052	CS702	3	30	0	0	0	0	0	0	0
20084011	CS702	1	25	16	1	4	2	2	3	4
20084011	CS702	2	45	30	0	0	0	0	0	0
20084011	CS702	3	30	0	0	0	0	0	0	0
20084033	CS702	1	25	25	2	0	0	3	4	4
20084033	CS702	2	45	6	0	0	0	0	0	0
20084033	CS702	3	30	0	1	0	1	0	0	1
20084066	CS702	1	25	20	4	0	0	0	4	8
20084066	CS702	2	45	25	0	0	0	0	0	0
20084066	CS702	3	30	0	3	0	0	0	0	2
20084105	CS702	1	25	10	2	0	0	0	0	0
20084105	CS702	2	45	20	0	0	1	0	0	0
20084105	CS702	3	30	0	2	0	0	0	0	2
20087080	CS702	1	25	25	2	0	2	2	2	4
20087080	CS702	2	45	0	0	0	4	0	0	0
20087080	CS702	3	30	3	2	0	0	0	0	2
20089007	CS702	1	25	15	0	0	2	0	2	2
20089007	CS702	2	45	25	0	0	0	0	0	0
20089007	CS702	3	30	0	0	0	0	0	0	0
20084115	CS702	1	25	30	2	0	0	5	2	2
20084115	CS702	2	45	20	0	0	0	0	0	0
20084115	CS702	3	30	0	2	0	0	0	0	2
20083020	CS702	1	25	15	5	0	2	0	4	8
20083020	CS702	2	45	28	0	0	0	0	0	0
20083020	CS702	3	30	0	3	0	0	0	0	1
20084081	CS702	1	25	25	3	0	1	0	6	6
20084081	CS702	2	45	10	0	0	0	0	0	0
20084081	CS702	3	30	3	2	0	0	0	0	1
20084020	CS702	1	25	5	2	0	2	0	1	3
20084020	CS702	2	45	25	0	0	0	0	0	0
20084020	CS702	3	30	0	0	0	0	0	0	0
20084050	CS702	1	25	20	1	0	2	0	2	3
20084050	CS702	2	45	2	1	0	0	0	0	0
20084050	CS702	3	30	0	2	0	0	0	0	1
20074053	CS702	1	25	25	1	0	2	0	2	3
20074053	CS702	2	45	20	0	0	0	0	0	0
20074053	CS702	3	30	0	0	0	0	0	0	0
20083012	CS702	1	25	18	3	0	0	2	0	3
20083012	CS702	2	45	20	0	0	0	0	0	0
20083012	CS702	3	30	3	2	0	0	0	0	1
20084041	CS702	1	25	14	0	8	0	2	0	0
20084041	CS702	2	45	15	0	0	0	0	0	0
20084041	CS702	3	30	0	0	0	0	0	0	0
20084109	CS702	1	25	4	0	0	0	0	0	0
20084109	CS702	2	45	25	0	0	0	0	0	0
20084109	CS702	3	30	0	0	0	0	0	0	0
20084013	CS702	1	25	20	1	1	1	0	1	0
20084013	CS702	2	45	12	0	0	0	0	0	0
20084013	CS702	3	30	3	1	1	1	0	0	0
20084070	CS702	1	25	10	2	0	0	0	2	0
20084070	CS702	2	45	25	0	0	0	0	0	0
20084070	CS702	3	30	0	0	0	0	0	0	0
20084035	CS702	1	25	20	1	4	0	0	1	1
20084035	CS702	2	45	15	0	0	0	0	4	0
20084035	CS702	3	30	0	0	0	0	0	0	0
20084039	CS702	1	25	14	1	2	0	3	2	0
20084039	CS702	2	45	35	0	0	0	0	0	0
20084039	CS702	3	30	0	0	2	0	0	0	0
20084075	CS702	1	25	14	0	2	4	2	4	1
20084075	CS702	2	45	30	0	0	0	0	0	0
20084075	CS702	3	30	0	0	0	0	0	0	0
20084062	CS702	1	25	4	0	0	0	0	0	0
20084062	CS702	2	45	25	0	0	0	0	0	0
20084062	CS702	3	30	0	0	0	0	0	0	0
20084116	CS702	1	25	4	0	2	0	2	0	2
20084116	CS702	2	45	30	0	0	0	0	0	0
20084116	CS702	3	30	0	0	0	0	0	0	0
20084045	CS702	1	25	35	0	1	0	1	0	1
20084045	CS702	2	45	4	0	0	0	0	0	0
20084045	CS702	3	30	25	0	0	0	0	0	0
20085072	CS702	1	25	25	0	0	0	0	0	0
20085072	CS702	2	45	20	0	0	0	0	0	0
20085072	CS702	3	30	3	0	0	0	0	0	0
20084106	CS702	1	25	15	3	0	2	2	2	5
20084106	CS702	2	45	30	0	0	0	0	0	0
20084106	CS702	3	30	3	2	0	0	0	0	1
20084024	CS702	1	25	30	0	0	0	8	2	0
